,CODIGO,nombre,FECHA_INST,altitud,latitud,longitud,FECHA_SUSP,ENTIDAD,CategId,DEMValue,COD_AH,COD_ZH,COD_SZH,NOM_AH,NOM_ZH,NOM_SZH,Akm2_SZH
3148,21200010,CALLE 8 CRR 9 CASA  [21200010],1965-05-15 00:00:00,2600.0,4.6,-74.08333332999999,1992-12-15 00:00:00,MINISTERIO DE AGRICULTURA,PM,2610,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3149,21200020,COCLI EL  [21200020],1986-05-15 00:00:00,2550.0,4.7,-74.21666667,1906-02-15 00:00:00,ESTACIONES PARTICULARES,PM,2553,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3150,21200030,RUBI EL  [21200030],1979-01-15 00:00:00,2550.0,4.7,-74.2,1917-12-15 00:00:00,ESTACIONES PARTICULARES,PM,2542,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3151,21200040,SEMINARIO CONCILIA  [21200040],1982-01-15 00:00:00,2600.0,4.6,-74.06666666999999,NaT,ESTACIONES PARTICULARES,PM,2690,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3152,21200050,OBSE.ASTR.NAL-ANT.  [21200050],1901-01-15 00:00:00,2651.0,4.6,-74.08333332999999,1922-01-15 00:00:00,ESTACIONES PARTICULARES,PM,2610,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3153,21200060,APULO-RAFAEL REYES  [21200060],1923-06-15 00:00:00,400.0,4.51666667,-74.65,1924-07-15 00:00:00,MINISTERIO DE AGRICULTURA,PM,450,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3154,21200070,CHIA  [21200070],1941-10-15 00:00:00,2655.0,4.83333333,-74.1,1942-12-15 00:00:00,MINISTERIO DE AGRICULTURA,PM,2698,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3155,21200080,ARRAYAN-SAN FCO  [21200080],1925-01-15 00:00:00,3047.0,4.58333333,-74.03333332999999,NaT,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,3443,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3156,21200090,ING SAN ANTONIO  [21200090],1931-01-15 00:00:00,600.0,4.46666667,-74.58333332999999,1948-01-15 00:00:00,MINISTERIO DE AGRICULTURA,PM,658,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3157,21200100,PENAS BLANCAS  [21200100],1933-01-15 00:00:00,2600.0,4.78333333,-74.21666667,1933-08-15 00:00:00,MINISTERIO DE AGRICULTURA,PM,2548,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3158,21200110,SAN RAFAEL 1  [21200110],1933-05-15 00:00:00,2750.0,4.7,-73.98333333,NaT,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,2804,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3159,21200120,AY SAN FRANCISCO  [21200120],1933-05-15 00:00:00,3000.0,4.58333333,-74.03333332999999,NaT,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,3443,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3160,21200130,DELIRIO  [21200130],1933-05-15 00:00:00,3000.0,4.55,-74.05,NaT,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,3063,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3161,21200140,SOPO YERBABUENITA  [21200140],1935-04-15 00:00:00,2600.0,4.91666667,-73.95,1952-12-15 00:00:00,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,PM,2578,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3162,21200150,FLORIDA LA  [21200150],1936-01-15 00:00:00,1850.0,4.78333333,-74.43333333,1938-01-15 00:00:00,MINISTERIO DE AGRICULTURA,PM,2035,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3163,21200160,PANONIA [21200160],1985-03-15 00:00:00,2800.0,5.05797222,-73.73433333,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,2867,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3164,21200170,ALDEA LA  [21200170],1940-01-15 00:00:00,2600.0,4.81666667,-74.05,NaT,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,2562,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3165,21200180,EDIFICIO VIRREY SO  [21200180],1941-03-15 00:00:00,2600.0,4.6,-74.06666666999999,1949-04-15 00:00:00,MINISTERIO DE LA ECONOMIA,PM,2690,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3166,21200190,BOCA GRANDE  [21200190],1941-08-15 00:00:00,3460.0,4.33333333,-74.13333333,NaT,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,3599,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3167,21200200,HATO EL  [21200200],1928-06-15 00:00:00,3150.0,4.38333333,-74.18333333,NaT,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,3183,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3168,21200210,STA TERESA HDA  [21200210],1942-04-15 00:00:00,2580.0,5.0,-73.88333333,1950-11-15 00:00:00,MINISTERIO DE AGRICULTURA,PM,2567,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3169,21200220,STA ANA  [21200220],1946-01-15 00:00:00,600.0,4.45,-74.55,1948-01-15 00:00:00,MINISTERIO DE AGRICULTURA,PM,512,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3170,21200230,SAN DIEGO  [21200230],1945-12-15 00:00:00,2700.0,4.61666667,-74.06666666999999,NaT,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,2635,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3171,21200240,VERJON EL  [21200240],1946-02-15 00:00:00,3250.0,4.58333333,-74.01666666999999,NaT,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,3236,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3172,21200250,LAG CHISACA  [21200250],1946-05-15 00:00:00,3770.0,4.3,-74.2,NaT,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,3765,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3173,21200260,VENTALARGA  [21200260],1947-06-15 00:00:00,3062.0,5.06666667,-74.05,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,PG,3205,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3174,21200270,SAUCIO  [21200270],1947-06-15 00:00:00,2640.0,5.10883333,-73.70627778,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,PG,2615,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3175,21200280,GUANQUICA 2  [21200280],1947-06-15 00:00:00,2950.0,5.18333333,-73.95,1955-03-15 00:00:00,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PG,3032,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3176,21200290,ARRAYAN NEUSA  [21200290],1947-08-15 00:00:00,3010.0,5.13333333,-73.98333333,1955-01-15 00:00:00,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PG,3092,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3177,21200300,SUBA-TIBABUYES  [21200300],1947-09-15 00:00:00,2655.0,4.73333333,-74.08333332999999,1960-02-15 00:00:00,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,2615,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3178,21200310,CERRO DE SUBA  [21200310],1947-09-15 00:00:00,2691.0,4.75,-74.06666666999999,NaT,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,2574,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3179,21200320,GRANIZO  [21200320],1947-09-15 00:00:00,3125.0,4.61666667,-74.05,NaT,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,3081,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3180,21200330,GUANQUICA 1  [21200330],1948-01-15 00:00:00,2950.0,5.18333333,-73.93333333,1973-01-15 00:00:00,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,PG,3046,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3181,21200340,REGADERA 2 LA  [21200340],1948-01-15 00:00:00,3056.0,4.4,-74.15,NaT,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,3121,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3182,21200350,AVDA CARACAS CL  [21200350],1949-05-15 00:00:00,2600.0,4.63333333,-74.1,1952-05-15 00:00:00,MINISTERIO DE AGRICULTURA,PM,2555,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3183,21200360,VIOLETA LA  [21200360],1949-07-15 00:00:00,3250.0,5.18333333,-74.03333332999999,1959-07-15 00:00:00,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,3379,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3184,21200370,PANTANO REDONDO 3  [21200370],1951-01-15 00:00:00,3000.0,5.03333333,-74.03333332999999,NaT,ESTACIONES PARTICULARES,PG,3076,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3185,21200380,PANTANO REDONDO 2  [21200380],1950-08-15 00:00:00,3000.0,5.03333333,-74.03333332999999,NaT,ESTACIONES PARTICULARES,PG,3076,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3186,21200390,BELLO HORIZONTE  [21200390],1960-01-15 00:00:00,1380.0,4.61666667,-74.35,NaT,FEDERACION NACIONAL DE CAFETEROS,PM,1567,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3187,21200400,SAN LUIS 1 Y 2  [21200400],1936-02-15 00:00:00,3000.0,4.63333333,-74.03333332999999,NaT,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PG,3196,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3188,21200410,ROSAL EL  [21200410],1951-07-15 00:00:00,2600.0,4.86666667,-74.26666666999999,1969-12-15 00:00:00,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,2662,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3189,21200420,SUESCA-SAN PEDRO  [21200420],1951-05-15 00:00:00,2600.0,5.1,-73.78333332999999,1969-08-15 00:00:00,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,2576,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3190,21200430,VILLAPINZON  [21200430],1951-07-15 00:00:00,2700.0,5.2,-73.6,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,PG,2813,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3191,21200440,PRADERA LA  [21200440],1951-09-15 00:00:00,2703.0,5.0,-74.13333333,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,PM,2701,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3192,21200450,ZUQUE EL  [21200450],1952-02-15 00:00:00,3020.0,4.55,-74.08333332999999,1958-10-15 00:00:00,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,2906,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3193,21200460,VIRGINIA LA  [21200460],1952-04-15 00:00:00,2620.0,4.91666667,-74.06666666999999,1970-11-15 00:00:00,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,PM,2569,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3194,21200470,INST AGUAS  [21200470],1955-01-15 00:00:00,2680.0,4.6,-74.08333332999999,1956-03-15 00:00:00,INSTITUTO COLOMBIANO DE ENERGIA ELECTRICA (ELECTRAGUAS),PM,2610,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3195,21200480,AV JIMENEZ  [21200480],1955-01-15 00:00:00,2651.0,4.6,-74.06666666999999,1971-07-15 00:00:00,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,2690,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3196,21200490,BORRACHO EL  [21200490],1955-04-15 00:00:00,3100.0,5.16666667,-74.0,1963-05-15 00:00:00,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,PM,3127,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3197,21200500,CABANA LA  [21200500],1955-07-15 00:00:00,2600.0,4.76666667,-73.95,NaT,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,2636,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3198,21200510,SIBATE APOSTOLICA  [21200510],1956-05-15 00:00:00,2618.0,4.51666667,-74.25,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,PG,2565,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3199,21200520,STA LUCIA  [21200520],1956-07-15 00:00:00,2630.0,4.56666667,-74.11666667,NaT,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,2595,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3200,21200540,MERCED LA  [21200540],1956-11-15 00:00:00,2680.0,4.63333333,-74.31666666999999,1969-09-15 00:00:00,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,2748,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3201,21200550,UNION LA-EL ROSAL  [21200550],1960-01-15 00:00:00,2725.0,4.86666667,-74.25,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,PM,2614,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3202,21200560,FONTIBON  [21200560],1957-01-15 00:00:00,2547.0,4.7,-74.15,1959-10-15 00:00:00,MINISTERIO DE AGRICULTURA,PM,2543,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3203,21200570,VENECIA  [21200570],1956-12-15 00:00:00,2673.0,4.86666667,-74.41666667,1986-12-15 00:00:00,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,PM,2772,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3204,21200580,HORMONA-LAB  [21200580],1957-04-15 00:00:00,2592.0,4.68333333,-74.06666666999999,NaT,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,2562,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3205,21200590,TUNAL EL CANDELARI  [21200590],1957-04-15 00:00:00,2599.0,4.56666667,-74.15,NaT,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,2588,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3206,21200600,GUARANI EL PENON  [21200600],1959-09-15 00:00:00,2800.0,4.43333333,-74.3,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,PG,2846,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3207,21200610,JARDIN BOTANICO  [21200610],1938-09-15 00:00:00,2586.0,4.66666667,-74.1,NaT,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,2557,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3208,21200620,PISCIS [21200620],1985-03-15 00:00:00,2820.0,5.07916667,-73.69686111,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,2731,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3209,21200630,SAN LUIS  [21200630],1957-01-15 00:00:00,2580.0,4.6,-74.08333332999999,1969-12-15 00:00:00,INSTITUTO COLOMBIANO DE ENERGIA ELECTRICA (ELECTRAGUAS),PM,2610,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3210,21200640,MONSERRATE  [21200640],1958-01-15 00:00:00,3000.0,4.6,-74.06666666999999,1960-10-15 00:00:00,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,2690,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3211,21200650,CONTADOR  [21200650],1958-01-15 00:00:00,2597.0,4.7,-74.03333332999999,NaT,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,2555,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3212,21200660,VIEJA LA  [21200660],1958-01-15 00:00:00,2720.0,4.65,-74.05,NaT,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,2681,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3213,21200670,CORTIJO EL  [21200670],1958-04-15 00:00:00,2650.0,4.73333333,-74.13333333,1960-10-15 00:00:00,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,2548,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3214,21200680,PTE LARGO  [21200680],1958-11-15 00:00:00,2600.0,4.73333333,-74.25,1961-01-15 00:00:00,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,2560,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3215,21200690,TESORO-VERTIENTES  [21200690],1931-08-15 00:00:00,2610.0,4.8,-74.31666666999999,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,PM,2603,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3216,21200700,ATALA  [21200700],1959-02-15 00:00:00,1160.0,4.4,-74.46666667,NaT,FEDERACION NACIONAL DE CAFETEROS,PM,1540,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3217,21200710,MARGARITAS LAS  [21200710],1959-08-15 00:00:00,2606.0,4.83333333,-74.25,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,PM,2581,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3218,21200720,PALMA LA HDA  [21200720],1960-01-15 00:00:00,1100.0,4.6,-74.58333332999999,NaT,FEDERACION NACIONAL DE CAFETEROS,PM,728,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3219,21200730,STA ANA  [21200730],1960-01-15 00:00:00,2575.0,5.1,-73.88333333,1974-02-15 00:00:00,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,PM,2591,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3220,21200740,ZIPAQUIRA  [21200740],1960-02-15 00:00:00,2655.0,5.01666667,-74.0,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,PG,2591,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3221,21200750,BOJACA  [21200750],1960-03-15 00:00:00,2603.0,4.73333333,-74.33333332999999,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,PM,2562,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3222,21200760,PTE MANRIQUE  [21200760],1960-03-15 00:00:00,2640.0,4.9,-74.16666667,1969-09-15 00:00:00,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,2668,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3223,21200770,TORCA  [21200770],1960-02-15 00:00:00,2579.0,4.78333333,-74.03333332999999,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,PM,2560,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3224,21200780,POTRERO LARGO [21200780],1985-03-15 00:00:00,2780.0,4.92922222,-73.78047222000001,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,2810,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3225,21200790,LAGUNA LA  [21200790],1960-07-15 00:00:00,2560.0,4.65,-74.13333333,1995-12-15 00:00:00,INSTITUTO COLOMBIANO DE ENERGIA ELECTRICA (ELECTRAGUAS),PM,2531,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3226,21200800,SAN JOSE  [21200800],1960-10-15 00:00:00,2700.0,4.98333333,-73.9,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,PG,2566,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3227,21200810,VERAGUAS  [21200810],1960-11-15 00:00:00,2680.0,4.6,-74.1,1966-03-15 00:00:00,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,PM,2579,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3228,21200820,CORCEGA  [21200820],1961-01-15 00:00:00,2600.0,4.78333333,-74.31666666999999,1964-07-15 00:00:00,ESTACIONES PARTICULARES,PM,2564,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3229,21200830,GRANJAS LAS  [21200830],1961-04-15 00:00:00,1400.0,4.46666667,-74.43333333,NaT,FEDERACION NACIONAL DE CAFETEROS,PM,1799,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3230,21200850,CISACA  [21200850],1962-12-15 00:00:00,2880.0,4.48333333,-74.08333332999999,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,PG,3171,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3231,21200860,FORTUNA LA  [21200860],1962-12-15 00:00:00,2880.0,5.28333333,-73.58333332999999,1984-03-15 00:00:00,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,PM,2931,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3232,21200870,CAMARA DE VALVULAS  [21200870],1963-06-15 00:00:00,1620.0,4.6,-74.43333333,NaT,EMPRESA DE ENERGIA ELECTRICA DE BOGOTA,PG,760,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3233,21200880,SALITRE EL - NEUSA  [21200880],1955-04-15 00:00:00,3140.0,5.18333333,-74.0,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,PG,3230,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3234,21200890,CHISACA  [21200890],1963-05-15 00:00:00,3450.0,4.28333333,-74.21666667,1965-03-15 00:00:00,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,PM,3819,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3235,21200900,ROSITA LA  [21200900],1964-05-15 00:00:00,1260.0,4.6,-74.43333333,NaT,EMPRESA DE ENERGIA ELECTRICA DE BOGOTA,PM,760,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3236,21200910,CASA DE MAQUINAS  [21200910],1964-06-15 00:00:00,730.0,4.6,-74.43333333,NaT,EMPRESA DE ENERGIA ELECTRICA DE BOGOTA,PG,760,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3237,21200920,ACDTO TOCAIMA  [21200920],1965-04-15 00:00:00,400.0,4.46666667,-74.63333333,1970-01-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA,PM,383,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3238,21200930,VALENCIA HDA  [21200930],1965-10-15 00:00:00,400.0,4.46666667,-74.65,1969-12-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA,PM,359,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3239,21200940,TISQUESUSA  [21200940],1966-04-15 00:00:00,2570.0,4.81666667,-74.31666666999999,1986-10-15 00:00:00,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,PM,2633,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3240,21200950,BARRANCAS  [21200950],1966-08-15 00:00:00,2720.0,5.16666667,-73.83333332999999,1984-12-15 00:00:00,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,PM,2807,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3241,21200960,CONSUELO EL  [21200960],1967-03-15 00:00:00,2960.0,4.98333333,-73.78333332999999,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,PG,3003,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3242,21200970,DELICIAS LAS  [21200970],1967-09-15 00:00:00,325.0,4.28333333,-74.76666666999999,1969-12-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA,PM,290,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3243,21200990,CANOAS  [21200990],1967-09-15 00:00:00,2670.0,4.56666667,-74.3,NaT,EMPRESA DE ENERGIA ELECTRICA DE BOGOTA,PM,2603,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3244,21201010,PORTAL TUNEL FARAS  [21201010],1968-08-15 00:00:00,865.0,4.6,-74.45,NaT,EMPRESA DE ENERGIA ELECTRICA DE BOGOTA,PM,740,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
3245,21201020,ALTO CHARCO  [21201020],1970-04-15 00:00:00,2728.0,4.55,-74.28333332999999,NaT,EMPRESA DE ENERGIA ELECTRICA DE BOGOTA,PM,2505,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
